nodeID,drug_name,x_id,cancer_gene,brite
Q6UVK1,SB590885;Dabrafenib;PLX-4720,CSPG4,False,Proteoglycans
Q6UVY6,Savolitinib,MOXD1,False,none
Q6UW68,Afatinib;Savolitinib,TMEM205,False,none
Q6UX71,WEHI-539,PLXDC2,False,none
Q6UXD5,AZD5582,SEZ6L2,False,Domain-containing proteins not elsewhere classified
Q6UXV4,AZD5582,APOOL,False,Mitochondrial biogenesis
Q6WCQ1,SB590885;Afatinib;Cetuximab,MPRIP,False,Domain-containing proteins not elsewhere classified
Q6WKZ4,Afatinib,RAB11FIP1,False,Membrane trafficking
Q6YN16,Afatinib;AZD5582,HSDL2,False,none
Q6ZRP7,WH-4-023,QSOX2,False,Enzymes
Q6ZRV2,Afatinib;PLX-4720;Dabrafenib;PF-06747775;SB590885,FAM83H,False,Cytoskeleton proteins
Q71RC2,Temozolomide,LARP4,False,Messenger RNA biogenesis
Q71UM5,Dabrafenib,RPS27L,False,Ribosome
Q7KZF4,Afatinib;GDC-0879;AZD5582;PLX-4720;Dabrafenib;PF-06747775;SB590885;LIMK1 inhibitor BMS4,SND1,False,none
Q7KZI7,Afatinib;PF-06747775,MARK2,False,Protein kinases
Q7L1Q6,AZD5582,BZW1,False,none
Q7L2E3,Afatinib;Crizotinib,DHX30,False,Spliceosome
Q7L2H7,Afatinib;PF-06747775,EIF3M,False,Translation factors
Q7L5D6,BIX-02188,GET4,False,Membrane trafficking
Q7L5N1,Afatinib;AZD5582,COPS6,False,Ubiquitin system
Q7L8L6,Afatinib,FASTKD5,False,none
Q7Z2K6,Afatinib;PF-06747775,ERMP1,False,none
Q7Z2W9,SB590885;Capmatinib;Savolitinib,MRPL21,False,Ribosome
Q7Z3B4,AZD5582;Savolitinib,NUP54,False,Messenger RNA biogenesis
Q7Z3K3,Afatinib;Dabrafenib;Venetoclax,POGZ,False,Chromosome and associated proteins
Q7Z3T8,SB590885;GDC-0879;Dabrafenib;PLX-4720,ZFYVE16,False,Protein phosphatases and associated proteins
Q7Z417,Savolitinib,NUFIP2,False,none
Q7Z460,Afatinib,CLASP1,False,Chromosome and associated proteins
Q7Z4H3,Savolitinib,HDDC2,False,Enzymes
Q7Z4V5,Afatinib;Crizotinib,HDGFL2,False,DNA repair and recombination proteins
Q7Z4W1,Afatinib;PF-06747775;PLX-4720;Savolitinib,DCXR,False,Enzymes
Q7Z5G4,SB590885,GOLGA7,False,Membrane trafficking
Q7Z6M1,Savolitinib,RABEPK,False,Membrane trafficking
Q7Z7F7,Afatinib;PF-06747775,MRPL55,False,Ribosome
Q7Z7H5,Afatinib;PF-06747775;AZD5582,TMED4,False,Membrane trafficking
Q7Z7H8,Afatinib;Savolitinib,MRPL10,False,Ribosome
Q86SE5,Ara-G,RALYL,False,Domain-containing proteins not elsewhere classified
Q86SX6,TGX221;PF-06747775,GLRX5,False,Chaperones and folding catalysts
Q86TI0,Temozolomide;Savolitinib,TBC1D1,False,Membrane trafficking
Q86U28,Afatinib;PF-06747775,ISCA2,False,Mitochondrial biogenesis
Q86U38,Afatinib;Dabrafenib;PF-06747775;Savolitinib,NOP9,False,Ribosome biogenesis
Q86U42,Dabrafenib,PABPN1,False,Messenger RNA biogenesis
Q86UA1,Afatinib,PRPF39,False,Spliceosome
Q86UE4,Dabrafenib,MTDH,False,none
Q86UE8,WEHI-539,TLK2,False,Protein kinases
Q86UP2,Afatinib;IAP_5620;Dabrafenib;SB590885;IAP_7638,KTN1,False,Mitochondrial biogenesis
Q86UX7,AZD5582,FERMT3,False,Exosome
Q86UY6,Crizotinib,NAA40,False,Chromosome and associated proteins
Q86V21,Cabozantinib,AACS,False,Lipid biosynthesis proteins
Q86VM9,PF-06747775,ZC3H18,False,Spliceosome
Q86VY4,Savolitinib,TSPYL5,False,Chromosome and associated proteins
Q86W42,Dabrafenib;PLX-4720,THOC6,False,Messenger RNA biogenesis
Q86W50,AZD5582,METTL16,False,Messenger RNA biogenesis
Q86WA6,CAY10566,BPHL,False,Enzymes
Q86X76,Ponatinib;Crizotinib,NIT1,False,Enzymes
Q86XP3,IAP_7638;AZD5582,DDX42,False,Spliceosome
Q86Y82,Afatinib;IAP_7638;PLX-4720,STX12,False,Membrane trafficking
Q86YB8,AC220,ERO1B,False,Enzymes
Q86YH6,Savolitinib;AZD5582,PDSS2,False,Prenyltransferases
Q86YP4,Capmatinib,GATAD2A,False,Transcription factors
Q86YQ8,BIX-02188,CPNE8,False,Domain-containing proteins not elsewhere classified
Q8IV08,Afatinib,PLD3,False,Membrane trafficking
Q8IVL5,SB590885,P3H2,False,Chaperones and folding catalysts
Q8IVL6,Afatinib;GSK269962A;TGX221;WEHI-539;PF-06747775,P3H3,False,Chaperones and folding catalysts
Q8IVM0,Dabrafenib;PLX-4720,CCDC50,False,Membrane trafficking
Q8IWA0,Afatinib,WDR75,False,Ribosome biogenesis
Q8IWA4,Pemetrexed,MFN1,False,Mitochondrial biogenesis
Q8IWB7,SB590885;GDC-0879;Dabrafenib;PLX-4720,WDFY1,False,Membrane trafficking
Q8IWJ2,SB590885,GCC2,False,Membrane trafficking
Q8IWR0,SB590885;Dabrafenib,ZC3H7A,False,Domain-containing proteins not elsewhere classified
Q8IWR1,Nilotinib,TRIM59,False,Ubiquitin system
Q8IWT6,Afatinib,LRRC8A,False,Ion channels
Q8IWX8,SB590885;GDC-0879;Dabrafenib;PLX-4720,CHERP,False,Spliceosome
Q8IX01,Afatinib;Venetoclax;PF-06747775;GSK429286A,SUGP2,False,Spliceosome
Q8IX12,Dabrafenib,CCAR1,True,Transcription machinery
Q8IXI1,Savolitinib,RHOT2,False,GTP-binding proteins
Q8IXJ6,Savolitinib;AZD5582,SIRT2,False,Chromosome and associated proteins
Q8IXM3,SB590885;Afatinib;Savolitinib,MRPL41,False,Ribosome
Q8IXQ4,WEHI-539,GPALPP1,False,none
Q8IXT5,Savolitinib,RBM12B,False,Spliceosome
Q8IY17,Savolitinib,PNPLA6,False,Enzymes
Q8IY26,CAY10566,PLPP6,False,Enzymes
Q8IY81,SB590885,FTSJ3,False,Ribosome biogenesis
Q8IYB3,WEHI-539,SRRM1,False,Messenger RNA biogenesis
Q8IYB8,Afatinib;Dabrafenib;PLX-4720,SUPV3L1,False,Mitochondrial biogenesis
Q8IYS2,IAP_7638;AZD5582,KIAA2013,False,none
Q8IZ83,AZD5582,ALDH16A1,False,none
Q8IZH2,Savolitinib,XRN1,True,Messenger RNA biogenesis
Q8IZL8,AZD5582;Savolitinib,PELP1,False,Ribosome biogenesis
Q8IZW8,SB590885,TNS4,False,Protein phosphatases and associated proteins
Q8N0X7,SB590885;Dabrafenib;PLX-4720,SPART,False,none
Q8N128,Afatinib;PF-06747775,FAM177A1,False,none
Q8N1F7,Dabrafenib;AZD5582,NUP93,True,Messenger RNA biogenesis
Q8N1G4,Afatinib;IAP_7638;AZD5582,LRRC47,False,none
Q8N2F6,Dabrafenib,ARMC10,False,Domain-containing proteins not elsewhere classified
Q8N2G8,Afatinib,GHDC,False,none
Q8N335,TGX221;PF-06747775,GPD1L,False,Enzymes
Q8N3D4,AZD5582;Savolitinib,EHBP1L1,False,Membrane trafficking
Q8N3U4,Dabrafenib,STAG2,True,Chromosome and associated proteins
Q8N4C8,AC220,MINK1,False,Protein kinases
Q8N4L2,SB590885;GDC-0879;Dabrafenib,PIP4P2,False,Enzymes
Q8N4T8,Savolitinib,CBR4,False,Enzymes
Q8N4X5,Ara-G,AFAP1L2,False,Domain-containing proteins not elsewhere classified
Q8N556,Afatinib,AFAP1,False,Cytoskeleton proteins
Q8N5F7,Savolitinib,NKAP,False,Spliceosome
Q8N5N7,Afatinib;Savolitinib;WEHI-539;PF-06747775;SB590885,MRPL50,False,Ribosome
Q8N684,Dabrafenib,CPSF7,False,Messenger RNA biogenesis
Q8N766,IAP_5620;AZD5582;IAP_7638;Crizotinib,EMC1,False,Membrane trafficking
Q8N7H5,Dabrafenib,PAF1,False,Transcription machinery
Q8N884,Pemetrexed,CGAS,False,Enzymes
Q8N8A6,Savolitinib,DDX51,False,Ribosome biogenesis
Q8N8S7,Afatinib;AZD5582,ENAH,False,none
Q8N983,Afatinib;Savolitinib;Capmatinib;WEHI-539;PF-06747775;SB590885,MRPL43,False,Ribosome
Q8NAV1,SB590885;GDC-0879;Dabrafenib;Savolitinib,PRPF38A,False,Spliceosome
Q8NBJ4,Afatinib;PF-06747775,GOLM1,False,none
Q8NBJ5,TGX221;AZD5582,COLGALT1,False,Glycosyltransferases
Q8NBJ7,Afatinib;AZD5582,SUMF2,False,none
Q8NBL1,Afatinib,POGLUT1,False,Glycosyltransferases
Q8NBM4,Afatinib;PF-06747775;Savolitinib,UBAC2,False,Ubiquitin system
Q8NBN7,GSK429286A,RDH13,False,Enzymes
Q8NBS9,AZD5582;IAP_7638;Ara-G,TXNDC5,False,Chaperones and folding catalysts
Q8NBT2,Afatinib,SPC24,False,Chromosome and associated proteins
Q8NBU5,Afatinib;Savolitinib,ATAD1,False,Enzymes
Q8NBX0,Savolitinib,SCCPDH,False,none
Q8NC56,Afatinib;IAP_5620;Savolitinib;AZD5582;Venetoclax;SB590885;IAP_7638,LEMD2,False,Cytoskeleton proteins
Q8NCA5,Afatinib,FAM98A,False,none
Q8NCG7,Savolitinib,DAGLB,False,Enzymes
Q8NCH0,SB590885;A-1155463,CHST14,False,Glycosyltransferases
Q8NCW5,SB590885;WH-4-023;IAP_7638,NAXE,False,Enzymes
Q8NDX5,Tivozanib,PHC3,False,Chromosome and associated proteins
Q8NE71,Afatinib,ABCF1,False,Translation factors
Q8NE86,GDC-0879;Afatinib;PLX-4720;Dabrafenib;SB590885,MCU,False,Mitochondrial biogenesis
Q8NEJ9,Savolitinib,NGDN,False,Ribosome biogenesis
Q8NEY8,SB590885;Dabrafenib;PLX-4720,PPHLN1,False,Chromosome and associated proteins
Q8NFH3,AZD5582,NUP43,False,Messenger RNA biogenesis
Q8NFH4,Dabrafenib,NUP37,False,Messenger RNA biogenesis
Q8NFH5,Dabrafenib;AZD5582;IAP_7638;Savolitinib,NUP35,False,Messenger RNA biogenesis
Q8NFQ8,SB590885;Afatinib;Venetoclax;AZD5582,TOR1AIP2,False,Chaperones and folding catalysts
Q8NHH9,Dabrafenib,ATL2,False,Membrane trafficking
Q8NHP8,Afatinib;Dabrafenib;TGX221,PLBD2,False,none
Q8NI27,Dabrafenib,THOC2,False,Messenger RNA biogenesis
Q8TAE8,Afatinib;Ara-G,GADD45GIP1,False,none
Q8TAF3,Imatinib,WDR48,False,DNA repair and recombination proteins
Q8TAQ2,Venetoclax;Savolitinib,SMARCC2,False,Transcription machinery
Q8TAT6,Afatinib;Dabrafenib;Crizotinib,NPLOC4,False,Ribosome biogenesis
Q8TB22,Savolitinib,SPATA20,False,none
Q8TB36,Afatinib,GDAP1,False,Mitochondrial biogenesis
Q8TB37,Afatinib,NUBPL,False,Chromosome and associated proteins
Q8TBA6,Afatinib;IAP_5620;AZD5582;PF-06747775;Lapatinib;IAP_7638,GOLGA5,False,none
Q8TBQ9,IAP_7638,TMEM167A,False,none
Q8TC12,AZD5582,RDH11,False,Enzymes
Q8TCC3,Afatinib;Ara-G,MRPL30,False,Ribosome
Q8TCS8,Afatinib;AZD4547;PD173074;PF-06747775,PNPT1,False,Messenger RNA biogenesis
Q8TD43,CAY10566,TRPM4,False,Ion channels
Q8TD55,Afatinib;Dabrafenib,PLEKHO2,False,Domain-containing proteins not elsewhere classified
Q8TDX7,AZD4547,NEK7,False,Protein kinases
Q8TEA8,Afatinib;Dabrafenib;PLX-4720;IAP_7638,DTD1,False,Transfer RNA biogenesis
Q8TED1,Afatinib;GSK269962A;TGX221;PD173074;Ponatinib;PF-06747775;Tivozanib;GSK429286A,GPX8,False,Enzymes
Q8TEM1,SB590885;Dabrafenib;PLX-4720;AZD5582,NUP210,False,Messenger RNA biogenesis
Q8TF01,PD173074,PNISR,False,Spliceosome
Q8WTV0,SB590885;GDC-0879;Dabrafenib;PLX-4720,SCARB1,False,Membrane trafficking
Q8WU39,Temozolomide,MZB1,False,none
Q8WU76,Nilotinib,SCFD2,False,none
Q8WU90,Crizotinib;Afatinib;IAP_7638;AZD5582,ZC3H15,False,none
Q8WUA2,Ara-G,PPIL4,False,Spliceosome
Q8WUF5,AZD5582,PPP1R13L,False,none
Q8WUM0,Dabrafenib;AZD5582;Savolitinib,NUP133,False,Messenger RNA biogenesis
Q8WUM4,Afatinib;Savolitinib;IAP_7638;AZD5582,PDCD6IP,False,Membrane trafficking
Q8WUM9,AC220,SLC20A1,False,Transporters
Q8WUY1,Afatinib;PF-06747775;PLX-4720;Savolitinib,THEM6,False,none
Q8WUY8,Crizotinib,NAT14,False,none
Q8WV74,Afatinib,NUDT8,False,Enzymes
Q8WVJ2,Afatinib;Savolitinib,NUDCD2,False,none
Q8WVM7,Savolitinib,STAG1,True,Chromosome and associated proteins
Q8WVQ1,Afatinib;PF-06747775,CANT1,False,Enzymes
Q8WW12,WH-4-023;Afatinib;GDC-0879;IAP_5620;AZD5582;Savolitinib;TGX221;SB590885;IAP_7638;Crizotinib,PCNP,False,none
Q8WWB7,SB590885;Dabrafenib,GLMP,False,none
Q8WWC4,AC220;Afatinib;PF-06747775;Savolitinib,MAIP1,False,none
Q8WWH5,Cabozantinib,TRUB1,False,Transfer RNA biogenesis
Q8WWM7,Afatinib;Savolitinib;AZD5582,ATXN2L,False,Messenger RNA biogenesis
Q8WWM9,WEHI-539,CYGB,False,Transporters
Q8WWY3,Venetoclax,PRPF31,False,Spliceosome
Q8WXF1,WH-4-023;TGX221,PSPC1,False,Spliceosome
Q8WXI7,PD173074,MUC16,False,Membrane trafficking
Q8WXI9,Dabrafenib;Venetoclax;Ara-G,GATAD2B,False,Transcription factors
Q8WXX5,AZD5582,DNAJC9,False,Chaperones and folding catalysts
Q8WYP5,Afatinib;Dabrafenib;AZD5582,AHCTF1,True,none
Q8WZA0,Afatinib;Crizotinib,LZIC,False,none
Q8WZA9,SB590885;IAP_5620;Venetoclax;IAP_7638,IRGQ,False,none
Q92466,Savolitinib,DDB2,False,Ubiquitin system
Q92499,Afatinib;IAP_5620;AZD5582;Venetoclax;IAP_7638,DDX1,False,Spliceosome
Q92506,Afatinib;PF-06747775,HSD17B8,False,Enzymes
Q92520,Afatinib;Venetoclax,FAM3C,False,none
Q92538,IAP_7638;AZD5582,GBF1,False,Membrane trafficking
Q92541,IAP_5620;IAP_7638;AZD5582,RTF1,False,Transcription machinery
Q92542,AZD5582,NCSTN,False,none
Q92544,Afatinib;Venetoclax,TM9SF4,False,Exosome
Q92552,SB590885;Afatinib;Savolitinib,MRPS27,False,Ribosome
Q92572,Afatinib;Dabrafenib;PF-06747775,AP3S1,False,Membrane trafficking
Q92575,SB590885;GDC-0879;Afatinib;PF-06747775,UBXN4,False,none
Q92597,Savolitinib,NDRG1,False,Exosome
Q92598,Crizotinib,HSPH1,False,Chaperones and folding catalysts
Q92614,PF-06747775,MYO18A,False,Membrane trafficking
Q92615,IAP_7638;AZD5582,LARP4B,True,Messenger RNA biogenesis
Q92618,AC220,ZNF516,False,Transcription factors
Q92621,Nilotinib;Savolitinib,NUP205,False,Messenger RNA biogenesis
Q92629,AZD6094,SGCD,False,none
Q92665,SB590885;Afatinib;AZD4547;PF-06747775,MRPS31,False,Ribosome
Q92667,Afatinib;AZD4547;Dabrafenib;PF-06747775,AKAP1,False,Protein phosphatases and associated proteins
Q92673,AZD5582,SORL1,False,Membrane trafficking
Q92688,Afatinib;IAP_7638;AZD5582,ANP32B,False,Messenger RNA biogenesis
Q92692,SB590885;GDC-0879;Dabrafenib,NECTIN2,False,Cell adhesion molecules
Q92734,Savolitinib;Crizotinib,TFG,False,none
Q92766,Linifanib,RREB1,False,Transcription factors
Q92769,Venetoclax;IAP_7638;AZD5582,HDAC2,False,Chromosome and associated proteins
Q92786,Savolitinib,PROX1,False,Transcription factors
Q92791,TGX221,P3H4,False,Chaperones and folding catalysts
Q92797,Savolitinib,SYMPK,False,Transcription machinery
Q92817,GSK429286A;Afatinib;AZD5582,EVPL,False,Cytoskeleton proteins
Q92820,Afatinib;Dabrafenib,GGH,False,Peptidases and inhibitors
Q92841,Afatinib;Venetoclax;Savolitinib,DDX17,False,Spliceosome
Q92876,IAP_7638,KLK6,False,Peptidases and inhibitors
Q92879,Dabrafenib,CELF1,False,Spliceosome
Q92890,Afatinib;PLX-4720;Savolitinib,UFD1,False,Ribosome biogenesis
Q92896,A-1155463;Savolitinib,GLG1,False,none
Q92900,Afatinib;IAP_7638;AZD5582,UPF1,False,Messenger RNA biogenesis
Q92905,Afatinib,COPS5,False,Peptidases and inhibitors
Q92922,Cabozantinib;Afatinib;Venetoclax;Ara-G,SMARCC1,False,Transcription machinery
Q92925,Afatinib;Dabrafenib;PF-06747775,SMARCD2,False,Transcription machinery
Q92930,Afatinib;TGX221;PLX-4720;Dabrafenib;PF-06747775,RAB8B,False,Membrane trafficking
Q92945,Afatinib;Savolitinib;IAP_7638;AZD5582,KHSRP,False,Messenger RNA biogenesis
Q92947,AZD5582,GCDH,False,Enzymes
Q92973,Afatinib;AZD5582;PF-06747775;IAP_7638;GSK429286A,TNPO1,False,Messenger RNA biogenesis
Q92974,Afatinib;PLX-4720;Dabrafenib;PF-06747775;Crizotinib,ARHGEF2,False,Membrane trafficking
Q93009,AZD5582,USP7,False,Peptidases and inhibitors
Q93050,SB590885;GDC-0879;Dabrafenib;PLX-4720,ATP6V0A1,False,Exosome
Q969G3,WEHI-539;Venetoclax;Ara-G;PDGFR_0615,SMARCE1,False,Transcription machinery
Q969H8,Dabrafenib,MYDGF,False,none
Q969P0,SB590885;GDC-0879;Dabrafenib;PLX-4720,IGSF8,False,Exosome
Q969Q5,Savolitinib,RAB24,False,Membrane trafficking
Q969T9,Dabrafenib;Savolitinib,WBP2,False,Domain-containing proteins not elsewhere classified
Q969X5,TGX221;AZD6094;Savolitinib,ERGIC1,False,Membrane trafficking
Q969X6,SB590885;Afatinib;Nilotinib,UTP4,False,Ribosome biogenesis
Q96A26,AZD5582,FAM162A,False,none
Q96A33,SB590885;Afatinib;Venetoclax,CCDC47,False,Chaperones and folding catalysts
Q96A35,SB590885;Ara-G,MRPL24,False,Ribosome
Q96AB3,Afatinib,ISOC2,False,none
Q96AE4,WEHI-539,FUBP1,False,Messenger RNA biogenesis
Q96AG4,Venetoclax,LRRC59,False,none
Q96AQ6,AZD5582,PBXIP1,False,none
Q96AT1,WEHI-539,KIAA1143,False,none
Q96AY3,Afatinib;AZD5582;TGX221;Pemetrexed;PF-06747775;AZD4547,FKBP10,False,Chaperones and folding catalysts
Q96B54,Afatinib;Ara-G,ZNF428,False,none
Q96C01,Savolitinib,FAM136A,False,none
Q96C19,Dabrafenib;PLX-4720;Crizotinib,EFHD2,False,Domain-containing proteins not elsewhere classified
Q96C86,SB590885;Dabrafenib,DCPS,False,Messenger RNA biogenesis
Q96C90,AC220,PPP1R14B,False,Protein phosphatases and associated proteins
Q96CG8,SB590885;PLX-4720,CTHRC1,False,Cilium and associated proteins
Q96CM8,Afatinib;PF-06747775,ACSF2,False,Lipid biosynthesis proteins
Q96CP2,AC220,FLYWCH2,False,none
Q96CS3,SB590885;Venetoclax,FAF2,False,Messenger RNA biogenesis
Q96CT7,Afatinib;AZD5582;PF-06747775;IAP_7638;Crizotinib,CCDC124,False,none
Q96CW1,SB590885;TGX221;Savolitinib,AP2M1,False,Membrane trafficking
Q96DA6,Afatinib;PF-06747775;Savolitinib,DNAJC19,False,Chaperones and folding catalysts
Q96DB5,Afatinib,RMDN1,False,none
Q96DC8,BIX-02188,ECHDC3,False,none
Q96DI7,GDC-0879;Savolitinib;PLX-4720;Dabrafenib;SB590885,SNRNP40,False,Spliceosome
Q96DV4,SB590885;Afatinib;Savolitinib,MRPL38,False,Ribosome
Q96E11,GDC-0879;Afatinib;PF-06747775,MRRF,False,Translation factors
Q96E39,Crizotinib;Savolitinib,RBMXL1,False,none
Q96EC8,Savolitinib,YIPF6,False,Membrane trafficking
Q96EE3,Savolitinib,SEH1L,False,Messenger RNA biogenesis
Q96EL3,Afatinib;TGX221;PF-06747775,MRPL53,False,Ribosome
Q96EP5,Crizotinib;WEHI-539;Savolitinib,DAZAP1,False,Messenger RNA biogenesis
Q96ES7,AC220,SGF29,False,Transcription machinery
Q96EV2,AC220,RBM33,False,Domain-containing proteins not elsewhere classified
Q96EY4,PDGFR_0615,TMA16,False,Ribosome biogenesis
Q96EY7,Afatinib;Savolitinib;PD173074;PF-06747775;AZD4547,PTCD3,False,Mitochondrial biogenesis
Q96F86,Savolitinib,EDC3,False,Messenger RNA biogenesis
Q96FQ6,Afatinib;PF-06747775,S100A16,False,Domain-containing proteins not elsewhere classified
Q96FS4,Afatinib;WEHI-539,SIPA1,False,none
Q96FV9,AZD5582,THOC1,False,Messenger RNA biogenesis
Q96FW1,Crizotinib;TGX221;IAP_7638;AZD5582,OTUB1,False,Peptidases and inhibitors
Q96G03,IAP_7638,PGM2,False,Enzymes
Q96G21,Savolitinib,IMP4,False,Ribosome biogenesis
Q96G23,Crizotinib,CERS2,False,Enzymes
Q96GC5,SB590885;Afatinib;PF-06747775;Ara-G,MRPL48,False,Ribosome
Q96GD0,Afatinib;TGX221;Venetoclax,PDXP,False,Protein phosphatases and associated proteins
Q96GD4,AZD5582,AURKB,False,Protein kinases
Q96GG9,GSK269962A;IAP_7638;AZD5582,DCUN1D1,False,Ubiquitin system
Q96GK7,SB590885;Afatinib;Dabrafenib;PLX-4720,FAHD2A,False,none
Q96GU1,Idelalisib,PAGE5,False,none
Q96GX5,Savolitinib,MASTL,False,Protein kinases
Q96HE7,Afatinib;IAP_5620;AZD5582;PF-06747775;Venetoclax;IAP_7638,ERO1A,False,Enzymes
Q96HP4,IAP_7638,OXNAD1,False,none
Q96HR3,Savolitinib,MED30,False,Transcription machinery
Q96HS1,CAY10566;Dabrafenib;PLX-4720,PGAM5,False,Enzymes
Q96HY6,Afatinib;PF-06747775,DDRGK1,False,Ubiquitin system
Q96HY7,Afatinib;PF-06747775,DHTKD1,False,Mitochondrial biogenesis
Q96I15,Savolitinib,SCLY,False,Enzymes
Q96I24,SB590885;Dabrafenib,FUBP3,False,Messenger RNA biogenesis
Q96I25,Dabrafenib,RBM17,False,Spliceosome
Q96I99,Dabrafenib,SUCLG2,False,Exosome
Q96IU4,Dabrafenib,ABHD14B,False,Peptidases and inhibitors
Q96IZ0,GSK429286A;AZD5582,PAWR,False,none
Q96J01,Dabrafenib;PLX-4720,THOC3,False,Messenger RNA biogenesis
Q96JB5,Afatinib;PF-06747775;Savolitinib,CDK5RAP3,False,none
Q96JJ7,TGX221;GSK429286A,TMX3,False,Chaperones and folding catalysts
Q96JM3,TGX221;Venetoclax,CHAMP1,False,Chromosome and associated proteins
Q96K17,Crizotinib,BTF3L4,False,none
Q96KA5,AZD5582,CLPTM1L,False,none
Q96KP4,SB590885;Dabrafenib,CNDP2,False,Peptidases and inhibitors
Q96KR1,Dabrafenib;AZD5582,ZFR,False,Spliceosome
Q96LJ7,Afatinib;PF-06747775,DHRS1,False,Enzymes
Q96ME7,TGX221;Venetoclax,ZNF512,False,none
Q96MX3,AC220,ZNF48,False,none
Q96N64,IAP_7638,PWWP2A,False,Chromosome and associated proteins
Q96P16,WH-4-023;Afatinib;TGX221;Venetoclax,RPRD1A,False,Transcription machinery
Q96PE7,WEHI-539,MCEE,False,Enzymes
Q96PK6,Afatinib;Dabrafenib;Savolitinib,RBM14,False,none
Q96PZ0,Venetoclax,PUS7,False,Transfer RNA biogenesis
Q96QC0,Dabrafenib,PPP1R10,False,Protein phosphatases and associated proteins
Q96QD8,Imatinib,SLC38A2,False,Transporters
Q96QD9,AZD5582,FYTTD1,False,none
Q96RP9,Afatinib;PF-06747775;Crizotinib,GFM1,False,Translation factors
Q96RQ3,Afatinib;PF-06747775,MCCC1,False,Enzymes
Q96S52,AZD5582,PIGS,False,none
Q96SI9,Dabrafenib;Venetoclax;Savolitinib,STRBP,False,Spliceosome
Q96ST2,Afatinib,IWS1,False,Transcription machinery
Q96ST3,Ara-G;Savolitinib,SIN3A,True,Chromosome and associated proteins
Q96T23,TGX221,RSF1,False,Chromosome and associated proteins
Q96T37,Dabrafenib;PLX-4720;Savolitinib,RBM15,False,Messenger RNA biogenesis
Q96T88,GSK1070916;Dabrafenib;Venetoclax;Ara-G,UHRF1,False,Ubiquitin system
Q96TA2,Crizotinib,YME1L1,False,Peptidases and inhibitors
Q96TC7,Venetoclax;Crizotinib,RMDN3,False,Membrane trafficking
Q99417,CAY10566,MYCBP,False,Cilium and associated proteins
Q99426,Afatinib;Venetoclax;PF-06747775,TBCB,False,Cytoskeleton proteins
Q99436,Afatinib;Savolitinib;Crizotinib,PSMB7,False,Peptidases and inhibitors
Q99439,SB590885;TGX221;IAP_7638;AZD5582,CNN2,False,none
Q99442,Savolitinib,SEC62,False,Secretion system
Q99447,SB590885;Dabrafenib,PCYT2,False,Enzymes
Q99459,Dabrafenib;IAP_7638;AZD5582,CDC5L,False,Spliceosome
Q99460,Afatinib;PF-06747775;LIMK1 inhibitor BMS4,PSMD1,False,Proteasome
Q99471,Afatinib;Savolitinib;TGX221;Crizotinib,PFDN5,False,Chaperones and folding catalysts
Q99496,Afatinib;Venetoclax,RNF2,False,Ubiquitin system
Q99497,Afatinib;AZD5582;PLX-4720;Dabrafenib;SB590885;IAP_7638;Crizotinib,PARK7,False,Peptidases and inhibitors
Q99523,SB590885;GDC-0879;Dabrafenib,SORT1,False,none
Q99536,GDC-0879;Afatinib;PLX-4720;Dabrafenib;PF-06747775;SB590885,VAT1,False,Mitochondrial biogenesis
Q99543,Savolitinib,DNAJC2,False,Chaperones and folding catalysts
Q99567,AZD5582,NUP88,False,Messenger RNA biogenesis
Q99569,Afatinib,PKP4,False,none
Q99584,Dabrafenib;AZD5582,S100A13,False,Domain-containing proteins not elsewhere classified
Q99590,Afatinib;Dabrafenib,SCAF11,False,none
Q99598,SB590885,TSNAX,False,none
Q99614,Afatinib;Dabrafenib;Savolitinib,TTC1,False,Chaperones and folding catalysts
Q99615,Afatinib;Ara-G,DNAJC7,False,Chaperones and folding catalysts
Q99623,AC220;Crizotinib,PHB2,False,Mitochondrial biogenesis
Q99627,Afatinib;Savolitinib;PF-06747775;AC220;IAP_7638,COPS8,False,Ubiquitin system
Q99653,Afatinib;IAP_7638;Dabrafenib;PLX-4720,CHP1,False,Protein phosphatases and associated proteins
Q99714,Dabrafenib,HSD17B10,False,Mitochondrial biogenesis
Q99733,Afatinib;IAP_5620;AZD5582;PLX-4720;Dabrafenib;SB590885;IAP_7638;Crizotinib,NAP1L4,False,Chromosome and associated proteins
Q99747,Afatinib,NAPG,False,Membrane trafficking
Q99797,Afatinib;PF-06747775,MIPEP,False,Peptidases and inhibitors
Q99798,WEHI-539,ACO2,False,Enzymes
Q99805,Afatinib;PF-06747775,TM9SF2,False,Exosome
Q99816,Dabrafenib,TSG101,False,Membrane trafficking
Q99829,PD173074,CPNE1,False,Domain-containing proteins not elsewhere classified
Q99832,Afatinib;IAP_5620;IAP_7638;AZD5582,CCT7,False,Chaperones and folding catalysts
Q99848,Afatinib;IAP_7638;AZD5582,EBNA1BP2,False,Ribosome biogenesis
Q99933,SB590885;AZD5582,BAG1,False,Chaperones and folding catalysts
Q99959,Afatinib;PF-06747775;GSK429286A,PKP2,False,none
Q99961,Afatinib;Savolitinib,SH3GL1,False,Membrane trafficking
Q9BPU6,TGX221;Lapatinib;Crizotinib,DPYSL5,False,none
Q9BPX3,Afatinib,NCAPG,False,Chromosome and associated proteins
Q9BPX5,Venetoclax,ARPC5L,False,Membrane trafficking
